,cod_cidades,city,uf,atendido_loggi,distancia_cajamar,populacao,area_em_km2,tem_malha,latitude,longitude,idh_renda,indice_roubo,quantidade_decolagens,latitude_airport,longitude_airport,caminhao,caminhonete,camioneta,motocicleta,preco_gasolina,preco_diesel_s10,area_urbana,pib,distance_airport,viabilidade_terrestre,viabilidade_aerea,custo_indireto,custo_direto,lucro,score
451,2103000,CAXIAS,MA,não,2708,162614,5223.981,0,-4.86505,-43.3617,0.595,0.5493801704632822,798355.0,-2.585360050201416,-44.23410034179688,946.0,2236.0,364.0,33481.0,4.366111111111111,3.6111111111111107,6.8,1458634.0,270.07027419535984,0.07285391207540043,0.05701652993385917,0.3891464641225504,0.5107323177929777,0.20270955793266146,-0.4594498703377076
280,3170404,UNAI,MG,não,962,83982,8463.579,0,-16.3592,-46.9022,0.723,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,1780.0,5272.0,858.0,11537.0,4.988071428571429,3.8430000000000004,8.4,2221761.0,476.3252897546576,0.07036399305075626,0.39623120961248837,0.6140247237971389,0.35384967674625467,0.25142757843851765,-0.4598854676904257
496,2504009,CAMPINA GRANDE,PB,não,2673,410310,620.628,1,-7.22196,-35.8731,0.7020000000000001,0.8526039979541387,687547.0,-7.145833015440002,-34.9486122131,4322.0,11548.0,4087.0,55242.0,4.599,3.799,42.9,7541055.0,0.0,0.22251022377157303,0.047353742956506906,0.576639914859317,0.3824311695780318,0.3104074494093599,-0.4599488821348608
574,1702109,ARAGUAINA,TO,não,2042,175996,4000.395,0,-7.19238,-48.2044,0.727,0.7731035155872519,316747.0,-10.2915000916,-48.3569984436,3709.0,11524.0,1494.0,34234.0,4.79,3.499,20.5,3053585.0,343.1741877996873,0.16266042601658545,0.015018880751591957,0.48608862034826905,0.4483478398927138,0.2699135525683587,-0.46331482082683073
302,1301852,IRANDUBA,AM,não,3940,47402,2215.033,0,-3.2747900000000003,-60.19,0.607,0.0,1236470.0,-3.038609981536865,-60.04970169067383,358.0,719.0,205.0,2639.0,4.530639655172413,3.6163407738095246,9.433333333333334,1279738.0,30.417796546826317,0.012359128486347052,0.09522146023295926,0.3272982271890837,0.5784728797276026,0.2083576498392491,-0.4667088411650532
492,2211100,UNIAO,PI,não,2748,43744,1173.447,0,-4.58571,-42.8583,0.542,0.8091874807776357,534725.0,-5.0599398613,-42.8235015869,187.0,488.0,78.0,7014.0,4.6745,3.6195,76.93333333333332,9713107.5,52.58322425722924,0.014390773610589744,0.03402721029232268,0.5140689783205309,0.4172147559199295,0.3043480839467854,-0.4674992072736487
559,1100122,JI-PARANA,RO,não,2638,132642,6896.782,0,-10.8777,-61.9322,0.728,0.0,383814.0,-8.70928955078125,-63.90230178833008,3201.0,9039.0,1112.0,37225.0,4.769,3.689,23.4,2684653.0,322.8495990983284,0.14538865007911628,0.020867322508595815,0.4129108671828958,0.5247585991915283,0.2710660377195872,-0.4678579572844118
454,2100055,ACAILANDIA,MA,não,2354,111336,5806.307,0,-4.94714,-47.5004,0.643,0.5493801704632822,798355.0,-2.585360050201416,-44.23410034179688,1790.0,3317.0,402.0,17868.0,4.366111111111111,3.6111111111111107,50.074999999999996,1841292.0,447.02124160399603,0.0661996317537397,0.05701652993385917,0.3891464641225504,0.540603717296281,0.2650392301281453,-0.4685040266208407
306,1302553,MANAQUIRI,AM,não,3830,30251,3975.759,0,-3.44078,-60.4612,0.556,0.0,1236470.0,-3.038609981536865,-60.04970169067383,13.0,63.0,10.0,359.0,4.530639655172413,3.6163407738095246,9.433333333333334,1279738.0,63.791574140386096,0.0,0.09522146023295926,0.3272982271890837,0.577890971816238,0.1913576498392491,-0.47393080252664066
353,2607901,JABOATAO DOS GUARARAPES,PE,não,2635,695978,256.073,0,-8.11298,-35.015,0.6920000000000001,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,5583.0,9871.0,8348.0,54463.0,4.587666666666666,3.704333333333333,23.6,13217350.0,10.183561525871868,0.2645451121653326,0.3012548769352411,0.6406319879303318,0.3816159872423827,0.3202798948784988,-0.4752800136001539
450,2112209,TIMON,MA,não,2689,167625,1740.559,0,-5.09769,-42.8329,0.614,0.5493801704632822,798355.0,-2.585360050201416,-44.23410034179688,731.0,1789.0,300.0,28806.0,4.366111111111111,3.6111111111111107,11.5,1440381.0,318.42922916714167,0.06074995337036728,0.05701652993385917,0.3891464641225504,0.530073320575546,0.21372819147554237,-0.47674994518602265
513,5107602,RONDONOPOLIS,MT,não,1315,222393,4165.232,0,-16.4673,-54.6372,0.7490000000000001,0.786048031527005,1421612.0,-15.6528997421,-56.1166992188,4888.0,15759.0,3248.0,51733.0,4.83,4.066666666666666,38.7,7643566.0,182.162493091602,0.23787702257572838,0.11136639296851039,0.7265895335212308,0.27033508388662353,0.3223865590171313,-0.4817028094202225
303,1301100,CAREIRO,AM,não,3778,37391,6091.547,0,-3.7680300000000004,-60.369,0.515,0.0,1236470.0,-3.038609981536865,-60.04970169067383,80.0,229.0,121.0,944.0,4.530639655172413,3.6163407738095246,9.433333333333334,1279738.0,88.11725667665226,0.003412826723042307,0.09522146023295926,0.3272982271890837,0.5815179336650377,0.17769098317258245,-0.48182917370031725
464,2707701,RIO LARGO,AL,não,2425,75691,309.425,0,-9.47783,-35.8394,0.616,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,452.0,807.0,398.0,4164.0,4.530639655172413,3.6163407738095246,48.25,7661787.666666667,6.382865701566147,0.01776974539816746,0.07479381511173448,0.5977345453982963,0.3496892873606435,0.2878937378616838,-0.4827764904308651
494,2205508,JOSE DE FREITAS,PI,não,2756,38542,1538.205,0,-4.75146,-42.5746,0.591,0.8091874807776357,534725.0,-5.0599398613,-42.8235015869,153.0,573.0,71.0,7103.0,4.6745,3.6195,5.7,9713107.5,43.88383439276073,0.014462370197244452,0.03402721029232268,0.5140689783205309,0.41439423064248365,0.24806843732768927,-0.4843658188248883
305,1303569,RIO PRETO DA EVA,AM,não,3978,32015,5813.197,0,-2.7045,-59.6858,0.59,0.0,1236470.0,-3.038609981536865,-60.04970169067383,170.0,581.0,102.0,2020.0,4.530639655172413,3.6163407738095246,9.433333333333334,1279738.0,54.78902830473024,0.007627734454002509,0.09522146023295926,0.3272982271890837,0.5950600322480191,0.2026909831725824,-0.4859890361236546
460,2105500,JOAO LISBOA,MA,não,2351,23020,1126.517,0,-5.443630000000001,-47.4064,0.585,0.5493801704632822,798355.0,-2.585360050201416,-44.23410034179688,149.0,421.0,39.0,3347.0,4.366111111111111,3.6111111111111107,50.074999999999996,5649898.0,473.2571272653864,0.007972534758342427,0.05701652993385917,0.3891464641225504,0.5521473448192781,0.26776700701649436,-0.4878269967822252
468,2706901,PILAR,AL,não,2398,35543,248.975,0,-9.60135,-35.9543,0.578,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,155.0,352.0,187.0,1779.0,4.530639655172413,3.6163407738095246,48.25,7661787.666666667,20.468239514716046,0.006693283570737996,0.07479381511173448,0.5977345453982963,0.3522365057021435,0.27522707119501716,-0.4914185113798129
301,1302504,MANACAPURU,AM,não,4000,96436,7329.234,0,-3.29066,-60.6216,0.604,0.0,1236470.0,-3.038609981536865,-60.04970169067383,392.0,1130.0,302.0,7881.0,4.530639655172413,3.6163407738095246,5.7,1307005.0,69.40860293824343,0.023179439226502785,0.09522146023295926,0.3272982271890837,0.6048958625188529,0.2037099517153874,-0.4931354716886317
572,1400100,BOA VISTA,RR,não,4650,332025,5687.064,0,2.82384,-60.6753,0.737,0.0,144518.0,2.8413889408099995,-60.69222259520001,3969.0,24487.0,4559.0,65453.0,4.530639655172413,3.6163407738095246,28.0,7339681.0,2.70291031037066,0.3003411013318343,0.0,0.3272982271890837,0.6679003658665771,0.3057190867939161,-0.493145747478015
491,2207702,PARNAIBA,PI,não,3011,150504,435.564,1,-2.90585,-41.7754,0.6579999999999999,0.8091874807776357,534725.0,-5.0599398613,-42.8235015869,1371.0,4694.0,1087.0,42847.0,4.6745,3.6195,7.1,1663949.0,0.0,0.10971521956728494,0.03402721029232268,0.5140689783205309,0.4310258069153907,0.2252046425279568,-0.49471179587219555
466,2700409,ATALAIA,AL,não,2405,47734,531.983,0,-9.5119,-36.0086,0.545,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,204.0,251.0,164.0,1434.0,4.530639655172413,3.6163407738095246,48.25,7661787.666666667,23.815921549049804,0.006102686048638219,0.07479381511173448,0.5977345453982963,0.3547708982236635,0.26422707119501715,-0.49789149352964795
465,2704708,MARECHAL DEODORO,AL,não,2407,52277,333.548,0,-9.709710000000001,-35.8967,0.6409999999999999,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,298.0,662.0,341.0,2399.0,4.530639655172413,3.6163407738095246,48.25,1239678.0,24.835783345981234,0.012151558973634685,0.07479381511173448,0.5977345453982963,0.35552393969185153,0.2590274056974399,-0.4995570869832385
297,3109303,BURITIS,MG,não,1113,24689,5219.469,0,-15.6218,-46.4221,0.6659999999999999,0.4663301331158427,4688299.0,-19.62444305419922,-43.97194290161133,340.0,830.0,160.0,2092.0,4.988071428571429,3.8430000000000004,26.510810810810803,5657943.7,513.6402976896737,0.011513112017123923,0.39623120961248837,0.6140247237971389,0.39259094033379105,0.27079303101343194,-0.5006764550317869
354,2609600,OLINDA,PE,não,2657,390690,43.548,0,-8.01017,-34.8545,0.7040000000000001,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,3107.0,6563.0,5096.0,39125.0,4.587666666666666,3.704333333333333,29.0,5327121.0,14.950111197176124,0.16852893511842668,0.3012548769352411,0.6406319879303318,0.38695456543424966,0.28408082782520155,-0.5076906918177108
220,2307304,JUAZEIRO DO NORTE,CE,não,2470,270428,248.558,1,-7.196210000000001,-39.3076,0.644,0.617928164885035,2793212.0,-3.776279926300049,-38.53260040283203,2102.0,7964.0,1535.0,55295.0,4.7875,3.9699999999999998,12.7,3779837.0,0.0,0.15641107170751156,0.23097399005659386,0.6461369483892755,0.3532456329523399,0.2385025845040455,-0.5077989175005837
472,2704005,JUNQUEIRO,AL,não,2310,25079,254.067,0,-9.90696,-36.4803,0.586,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,191.0,368.0,45.0,2184.0,4.530639655172413,3.6163407738095246,48.25,7661787.666666667,87.34866536692732,0.0065952218941694625,0.07479381511173448,0.5977345453982963,0.3701111238836609,0.2778937378616838,-0.5083745054794823
384,4322400,URUGUAIANA,RS,não,1545,129760,5715.782,0,-29.7614,-57.0853,0.722,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,2036.0,5235.0,1816.0,13477.0,4.6690000000000005,3.4277,19.2,2295349.0,571.8274499213486,0.08420101218415565,0.30773318576264974,0.528538240242097,0.48125863648531464,0.262529673269306,-0.5091213613911337
463,2700300,ARAPIRACA,AL,não,2328,234177,351.475,0,-9.75487,-36.6615,0.638,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,2944.0,6682.0,1775.0,41332.0,4.530639655172413,3.6163407738095246,8.6,3443406.0,99.21249654957789,0.14224628871188796,0.07479381511173448,0.5977345453982963,0.3781140556662626,0.23037442037318448,-0.512661538360401
304,1303536,PRESIDENTE FIGUEIREDO,AM,não,4027,34596,25422.235,0,-2.02981,-60.0234,0.627,0.0,1236470.0,-3.038609981536865,-60.04970169067383,338.0,881.0,207.0,2455.0,4.530639655172413,3.6163407738095246,9.433333333333334,1279738.0,111.58788876414484,0.012660228731827941,0.09522146023295926,0.3272982271890837,0.6280297277536755,0.21502431650591577,-0.5138871908209706
470,2704203,LIMOEIRO DE ANADIA,AL,não,2367,28951,315.668,0,-9.74098,-36.5121,0.575,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,139.0,409.0,52.0,2234.0,4.530639655172413,3.6163407738095246,48.25,7661787.666666667,83.0701248594974,0.006293924996820351,0.07479381511173448,0.5977345453982963,0.3763532076865576,0.27422707119501716,-0.5159451171503147
469,2708808,SAO SEBASTIAO,AL,não,2302,34546,305.746,0,-9.93043,-36.559,0.537,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,171.0,404.0,37.0,3560.0,4.530639655172413,3.6163407738095246,48.25,7661787.666666667,96.14192316172763,0.008448090176753891,0.07479381511173448,0.5977345453982963,0.37297449364251745,0.2615604045283505,-0.5166766116626177
373,4314407,PELOTAS,RS,não,1385,344357,1608.768,0,-31.7649,-52.3371,0.758,1.3060317956583296,3673448.0,-29.994400024414066,-51.1713981628418,5854.0,12559.0,7183.0,45448.0,4.799,3.959,47.9,6657759.0,225.72830682566368,0.25814682478073764,0.30773318576264974,0.7732461309675881,0.30028396511027183,0.32905451962403703,-0.5234790126279389
474,2702603,FEIRA GRANDE,AL,não,2308,22472,155.974,0,-9.898589999999999,-36.6815,0.512,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,102.0,362.0,24.0,2501.0,4.530639655172413,3.6163407738095246,48.25,7661787.666666667,106.6486538451717,0.00576192224797792,0.07479381511173448,0.5977345453982963,0.3786327457036332,0.25322707119501714,-0.5256544555797166
500,2503209,CABEDELO,PB,não,2783,68081,31.265,0,-6.987310000000001,-34.8284,0.782,0.8526039979541387,687547.0,-7.145833015440002,-34.9486122131,521.0,1686.0,927.0,5864.0,4.599,3.799,15.4,2294113.0,21.993829087201355,0.029843653392290503,0.047353742956506906,0.576639914859317,0.40828471591592114,0.27864891544819237,-0.5258179009160512
358,2602902,CABO DE SANTO AGOSTINHO,PE,não,2614,204693,447.875,0,-8.28218,-35.0253,0.654,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,1545.0,2448.0,1706.0,13597.0,4.587666666666666,3.704333333333333,7.6,8462097.0,20.544286116308836,0.06380815466570744,0.3012548769352411,0.6406319879303318,0.38332577706822035,0.263758837034543,-0.5268827172963199
499,2501807,BAYEUX,PB,não,2769,96994,31.784,0,-7.1238,-34.9293,0.619,0.8526039979541387,687547.0,-7.145833015440002,-34.9486122131,730.0,1300.0,426.0,10823.0,4.599,3.799,32.459999999999994,1080912.0,3.2385559399320982,0.03342849989854521,0.047353742956506906,0.576639914859317,0.39771138263678973,0.23467860972393048,-0.5300964476644732
504,2504603,CONDE,PB,não,2755,24783,172.949,0,-7.257460000000001,-34.8999,0.591,0.8526039979541387,687547.0,-7.145833015440002,-34.9486122131,144.0,497.0,119.0,2753.0,4.599,3.799,32.459999999999994,5296776.833333333,13.466449546021897,0.008101993950630717,0.047353742956506906,0.576639914859317,0.40036694174720555,0.2497654077373107,-0.5312706033623932
473,2702355,CRAIBAS,AL,não,2351,24506,275.325,0,-9.6178,-36.7697,0.517,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,272.0,379.0,51.0,2428.0,4.530639655172413,3.6163407738095246,48.25,7661787.666666667,108.01733536764425,0.00803919903290491,0.07479381511173448,0.5977345453982963,0.3854396160016235,0.25489373786168384,-0.5315364010266346
357,2610707,PAULISTA,PE,não,2674,328387,93.518,0,-7.934010000000001,-34.8684,0.6729999999999999,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,1690.0,3962.0,4609.0,25828.0,4.587666666666666,3.704333333333333,16.9,4083576.0,22.140059494625337,0.11519649903062124,0.3012548769352411,0.6406319879303318,0.39268040870779597,0.2542099857511359,-0.531871195230351
467,2702900,GIRAU DO PONCIANO,AL,não,2305,41287,502.15,0,-9.884039999999999,-36.8316,0.498,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,207.0,512.0,84.0,4267.0,4.530639655172413,3.6163407738095246,48.25,7661787.666666667,121.3549423702509,0.010834396956317306,0.07479381511173448,0.5977345453982963,0.3849138772023331,0.2485604045283505,-0.532808049205499
355,2604106,CARUARU,PE,não,2531,356249,920.61,0,-8.28455,-35.9699,0.6809999999999999,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,4931.0,9848.0,3898.0,56772.0,4.587666666666666,3.704333333333333,15.2,6239417.0,116.6068239155704,0.22221430667222858,0.3012548769352411,0.6406319879303318,0.41523894850073056,0.2676312999545939,-0.5336796039058341
515,5106505,POCONE,MT,não,1631,32258,17260.861,0,-16.266,-56.6261,0.643,0.786048031527005,1421612.0,-15.6528997421,-56.1166992188,612.0,1391.0,199.0,5545.0,4.83,4.066666666666666,5.7,9591059.75,87.0451304556186,0.02289346017173832,0.11136639296851039,0.7265895335212308,0.2723519923144209,0.2646948167610765,-0.5361593619982377
502,2511202,PEDRAS DE FOGO,PB,não,2728,28494,401.12,0,-7.39107,-35.1065,0.568,0.8526039979541387,687547.0,-7.145833015440002,-34.9486122131,307.0,532.0,111.0,1697.0,4.599,3.799,32.459999999999994,5296776.833333333,32.2422935480941,0.008666310474944202,0.047353742956506906,0.576639914859317,0.4050550484848447,0.24209874107064402,-0.5385573959547186
497,2513703,SANTA RITA,PB,não,2788,136849,726.565,0,-7.11724,-34.9753,0.597,0.8526039979541387,687547.0,-7.145833015440002,-34.9486122131,944.0,1858.0,552.0,14841.0,4.599,3.799,5.7,2079084.0,4.323201938730434,0.04563898730518737,0.047353742956506906,0.576639914859317,0.40093810277275693,0.20584883733010126,-0.5415820150272843
437,1500800,ANANINDEUA,PA,não,2842,515927,185.057,0,-1.36391,-48.3743,0.684,0.7570115603655422,1538368.0,-1.3792500495900002,-48.476299285900005,4548.0,7512.0,3743.0,43572.0,4.846333333333333,3.853,70.5,5777643.0,11.477311061230399,0.1857243344323281,0.12154786322632338,0.6389630731624633,0.4119671191472763,0.32232755311143774,-0.5420247190719387
365,2607208,IPOJUCA,PE,não,2626,94593,527.317,0,-8.39303,-35.0609,0.613,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,746.0,1054.0,929.0,5084.0,4.587666666666666,3.704333333333333,15.2,7245824.0,33.13317076010452,0.02837878273197172,0.3012548769352411,0.6406319879303318,0.390797020945232,0.250794182407703,-0.5442059960827859
506,2503001,CAAPORA,PB,não,2731,21873,150.168,0,-7.513510000000001,-34.9055,0.565,0.8526039979541387,687547.0,-7.145833015440002,-34.9486122131,63.0,187.0,58.0,939.0,4.599,3.799,32.459999999999994,5296776.833333333,40.93995314125571,0.002460254823233002,0.047353742956506906,0.576639914859317,0.4094562662884642,0.24109874107064402,-0.5442395221060947
471,2709202,TRAIPU,AL,não,2312,28064,697.843,0,-9.96262,-37.0071,0.499,1.4445528683450268,1002216.0,-9.510809898376463,-35.79169845581055,105.0,168.0,16.0,2133.0,4.530639655172413,3.6163407738095246,48.25,7661787.666666667,142.41672709393492,0.004248785162329552,0.07479381511173448,0.5977345453982963,0.3955335821484398,0.2488937378616838,-0.5442989292540372
367,2609402,MORENO,PE,não,2634,62126,195.603,0,-8.10871,-35.0835,0.61,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,745.0,947.0,552.0,5804.0,4.587666666666666,3.704333333333333,15.2,4506615.071428572,17.73226019985439,0.025696222126117177,0.3012548769352411,0.6406319879303318,0.3849176961623613,0.23392748732466453,-0.5446323986698568
359,2603454,CAMARAGIBE,PE,não,2659,156369,55.083,0,-8.02351,-34.9782,0.6559999999999999,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,770.0,2377.0,1880.0,13454.0,4.587666666666666,3.704333333333333,7.3,1322942.0,12.881472242453802,0.05528184736915923,0.3012548769352411,0.6406319879303318,0.38629791125267143,0.2227665879037604,-0.5454810847710272
363,2613701,SAO LOURENCO DA MATA,PE,não,2660,112108,264.346,0,-8.006839999999999,-35.0124,0.614,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,444.0,1067.0,1230.0,7063.0,4.587666666666666,3.704333333333333,15.2,4506615.071428572,16.459446213658318,0.030165789968053202,0.3012548769352411,0.6406319879303318,0.3880747900636155,0.2352608206579979,-0.546652390728154
361,2616407,VITORIA DE SANTO ANTAO,PE,não,2616,137576,371.796,0,-8.12819,-35.2976,0.629,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,2394.0,3153.0,968.0,19712.0,4.587666666666666,3.704333333333333,5.7,2909228.0,41.21860420149151,0.08020268419157171,0.3012548769352411,0.6406319879303318,0.3930497736230261,0.22132406079783065,-0.5489997061050953
503,2508307,LAGOA SECA,PB,não,2681,27540,109.342,0,-7.15535,-35.8491,0.621,0.8526039979541387,687547.0,-7.145833015440002,-34.9486122131,271.0,699.0,184.0,3392.0,4.599,3.799,32.459999999999994,5296776.833333333,99.4729133469705,0.01211145698610289,0.047353742956506906,0.576639914859317,0.42898412273691827,0.2597654077373107,-0.5557863648967851
364,2600054,ABREU E LIMA,PE,não,2672,99353,125.991,0,-7.90072,-34.8984,0.625,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,583.0,1203.0,1457.0,9374.0,4.587666666666666,3.704333333333333,15.2,1332105.0,25.123243066481876,0.037782664579979634,0.3012548769352411,0.6406319879303318,0.393754491820742,0.22053933780601476,-0.5563420802916855
505,2512903,RIO TINTO,PB,não,2822,24149,466.397,0,-6.8038300000000005,-35.0776,0.562,0.8526039979541387,687547.0,-7.145833015440002,-34.9486122131,111.0,315.0,89.0,2530.0,4.599,3.799,32.459999999999994,5296776.833333333,40.41886979585512,0.006232562363536117,0.047353742956506906,0.576639914859317,0.4223015979095965,0.24009874107064408,-0.5568690075961815
362,2606804,IGARASSU,PE,não,2683,115438,305.565,0,-7.828810000000001,-34.9013,0.622,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,956.0,1448.0,1606.0,6727.0,4.587666666666666,3.704333333333333,15.2,2327886.0,33.01374500613918,0.04096296662703708,0.3012548769352411,0.6406319879303318,0.39893746464708557,0.22530733649048282,-0.5593792082714066
501,2512507,QUEIMADAS,PB,não,2656,44209,409.196,0,-7.350289999999999,-35.9031,0.578,0.8526039979541387,687547.0,-7.145833015440002,-34.9486122131,517.0,897.0,319.0,5727.0,4.599,3.799,32.459999999999994,5296776.833333333,107.80747640989227,0.020592874426170974,0.047353742956506906,0.576639914859317,0.42919401980973065,0.24543207440397738,-0.5597407160202539
507,2800308,ARACAJU,SE,não,2168,650200,174.053,1,-10.9091,-37.0677,0.784,1.7640086569722015,603559.0,-10.984000206,-37.0703010559,5949.0,19749.0,11174.0,62078.0,4.799,3.799,48.1,14893787.0,0.0,0.3522844847181372,0.04002973970174316,0.7945462991164517,0.3098267558047589,0.38563173301222137,-0.5605548147039511
300,1301902,ITACOATIARA,AM,não,4179,99838,8891.993,0,-3.13861,-58.4449,0.618,0.0,1236470.0,-3.038609981536865,-60.04970169067383,392.0,971.0,168.0,10587.0,4.530639655172413,3.6163407738095246,10.2,1508254.0,178.73029079840708,0.025177049814455635,0.09522146023295926,0.3272982271890837,0.6805289886102219,0.21412949649435395,-0.5648221155191695
370,2607604,ILHA DE ITAMARACA,PE,não,2700,25806,65.411,0,-7.747660000000001,-34.8303,0.627,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,88.0,281.0,333.0,1101.0,4.587666666666666,3.704333333333333,15.2,4506615.071428572,43.1412873135216,0.0057836145200706665,0.3012548769352411,0.6406319879303318,0.4060041246565078,0.23959415399133122,-0.566722384971577
299,1303403,PARINTINS,AM,não,3556,113794,5952.333,0,-2.63741,-56.729,0.589,0.0,1236470.0,-3.038609981536865,-60.04970169067383,165.0,455.0,98.0,9134.0,4.530639655172413,3.6163407738095246,12.4,1023955.0,371.8633638664475,0.017192661305399946,0.09522146023295926,0.3272982271890837,0.679112015245578,0.2039001679746726,-0.5681830654127724
369,2607752,ITAPISSUMA,PE,não,2694,26344,74.249,0,-7.7679800000000006,-34.8971,0.589,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,131.0,191.0,345.0,798.0,4.587666666666666,3.704333333333333,15.2,1273981.0,39.75705964722958,0.00553028763035797,0.3012548769352411,0.6406319879303318,0.4035968225954368,0.20820265819921766,-0.5753401054712026
366,2606200,GOIANA,PE,não,2715,79242,501.17,0,-7.5606,-34.9959,0.614,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,813.0,1308.0,825.0,10619.0,4.587666666666666,3.704333333333333,15.2,2223372.0,63.090446280699894,0.03755646228839096,0.3012548769352411,0.6406319879303318,0.41726615870623757,0.22203527906569917,-0.5793640980800299
221,2307650,MARACANAU,CE,não,2930,224831,105.696,0,-3.86699,-38.6259,0.617,0.617928164885035,2793212.0,-3.776279926300049,-38.53260040283203,2314.0,3745.0,1460.0,26487.0,4.7875,3.9699999999999998,13.8,6742786.0,14.422489325934473,0.09607379898810693,0.23097399005659386,0.6461369483892755,0.4259632558338666,0.24778658464088496,-0.5863177312421273
360,2606002,GARANHUNS,PE,não,2432,138639,472.462,0,-8.882430000000001,-36.4966,0.662,1.4123853153025916,3599158.0,-8.126489639282228,-34.923599243164055,1775.0,3803.0,968.0,16084.0,4.587666666666666,3.704333333333333,7.1,1897240.0,192.31546254433073,0.07060437205120654,0.3012548769352411,0.6406319879303318,0.43556157772162013,0.22788929927587454,-0.5906534235574288
233,2304285,EUSEBIO,CE,não,2918,52698,76.583,0,-3.8925,-38.4559,0.7,0.617928164885035,2793212.0,-3.776279926300049,-38.53260040283203,1787.0,2188.0,915.0,6167.0,4.7875,3.9699999999999998,11.000000000000002,2486552.0,15.418806869847446,0.04806411290357218,0.23097399005659386,0.6461369483892755,0.4246927552835176,0.2479450537299787,-0.5921932194232756
441,1502400,CASTANHAL,PA,não,2808,195249,1029.191,0,-1.29797,-47.9167,0.654,0.7570115603655422,1538368.0,-1.3792500495900002,-48.476299285900005,2973.0,4802.0,1040.0,31060.0,4.846333333333333,3.853,18.1,2712093.0,62.92258902790092,0.11233798129504594,0.12154786322632338,0.6389630731624633,0.4305602568324161,0.24115566516676512,-0.6000359705083061
228,2303501,CASCAVEL,CE,não,2885,71088,837.967,0,-4.12967,-38.2412,0.5870000000000001,0.617928164885035,2793212.0,-3.776279926300049,-38.53260040283203,568.0,1151.0,331.0,7776.0,4.705,3.9699999999999998,11.000000000000002,2778008.5454545454,50.738115591140016,0.02552009184263488,0.23097399005659386,0.6266334022899849,0.4360692291940002,0.21196663073412067,-0.6000401984421585
444,1504422,MARITUBA,PA,não,2843,127907,103.279,0,-1.36002,-48.3421,0.621,0.7570115603655422,1538368.0,-1.3792500495900002,-48.476299285900005,977.0,1284.0,404.0,9641.0,4.846333333333333,3.853,13.1,1421180.0,15.085369218281913,0.0344660511466582,0.12154786322632338,0.6389630731624633,0.41375772939276595,0.21758129301345028,-0.6031652628445743
187,2910800,FEIRA DE SANTANA,BA,não,1857,627478,1362.88,1,-12.2664,-38.9663,0.71,1.7805212922961335,3604516.0,-12.9086112976,-38.3224983215,9108.0,20685.0,7362.0,76384.0,4.999499999999999,3.9995000000000003,77.9,11733553.0,0.0,0.3838078066426932,0.30172211046192376,0.9257862686123799,0.2651139386097333,0.37303677622790343,-0.6075078479766545
227,2301000,AQUIRAZ,CE,não,2917,79147,480.976,0,-3.89929,-38.3896,0.608,0.617928164885035,2793212.0,-3.776279926300049,-38.53260040283203,853.0,1290.0,458.0,8727.0,4.7875,3.9699999999999998,11.000000000000002,1601415.0,20.91177931201968,0.03212066713991238,0.23097399005659386,0.6461369483892755,0.4270561615903136,0.2121512867756243,-0.6094759610286447
235,2306256,ITAITINGA,CE,não,2903,39321,150.788,0,-3.9657699999999996,-38.5298,0.583,0.617928164885035,2793212.0,-3.776279926300049,-38.53260040283203,473.0,566.0,191.0,5503.0,4.7875,3.9699999999999998,11.000000000000002,2778008.5454545454,20.95599516438028,0.017029722385805007,0.23097399005659386,0.6461369483892755,0.4250635475635309,0.2106332974007873,-0.610278284996171
